video_url,author,text,time,votes
https://www.youtube.com/watch?v=yaA1_92D_Lo,@senorx6845,Este fue uno de los mejores reportajes  de Juan diego,hace 4 años,62
https://www.youtube.com/watch?v=yaA1_92D_Lo,@JesusMartinez-ru5qk,"""Tranquilos los organismos de control investigaran y llegaran hasta las ultimas consecuencias"" buen chiste no creen",hace 4 años (editado),33
https://www.youtube.com/watch?v=yaA1_92D_Lo,@juancarlosjaramillo2967,"Buenos días,las palabras se las lleva el viento, Colombia, es un fortín para  la corrupción, gracias.",hace 4 años,22
https://www.youtube.com/watch?v=yaA1_92D_Lo,@matildesuarez1708,"El problema está en nombrar gobernantes ineptos ,que,a su vez ,nombran subalternos ineptos.....",hace 4 años,13
https://www.youtube.com/watch?v=yaA1_92D_Lo,@mariomeneses7231,"Realmente en este gobierno de ""carruseles de contrataciones"" no existe todavía una sola vacuna contra la Corrupción.",hace 4 años,13
https://www.youtube.com/watch?v=yaA1_92D_Lo,@miguelangelaldana7104,Expropiar a los que abusivamente se apropian de los dineros del estado debería ser una solución definitiva y con estos castigos se les quita la privacidad de nos sigan robando. Más control a los contratos que se hacen y verificar la documentación del las empresas que contratan. Y fuertes castigos y impedir que sigan contratando.,hace 4 años,10
https://www.youtube.com/watch?v=yaA1_92D_Lo,@mariaeugeniatorres1148,Mientras entreguen los cargos a políticos sin respetar lo tecnico,hace 4 años,5
https://www.youtube.com/watch?v=yaA1_92D_Lo,@Leon-xiii,jajajajaja la saco del estadio con esa llamada a la ministra corrupta,hace 4 años,10
https://www.youtube.com/watch?v=yaA1_92D_Lo,@operacionessabogal685,La Contraloría y la procuraduria tambien reciben plata para mirar a otro lado,hace 4 años,8
https://www.youtube.com/watch?v=yaA1_92D_Lo,@ricardogutierrez3478,Darle plata a un costeño es como decirle a un cura que cuide un jardin de niños.....,hace 4 años,2
https://www.youtube.com/watch?v=yaA1_92D_Lo,@Leludison1397,EXCELENTD REPORTAJE . FELICITACIONES.,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@eucariojosegilbolano698,"Solo hay que cambiar a todos los gobernantes, a lo mejor hasta el sistema",hace 4 años,5
https://www.youtube.com/watch?v=yaA1_92D_Lo,@alexescobar3750,"Se requiere  urgentemente de cambios en condenas ...las condenas para los políticos deben ser más drásticas, expropiación para ellos y crear cárceles donde todo corrupto deba laborar  en su interior sea en el campo y se gane sus alimentos ...",hace 4 años,1
https://www.youtube.com/watch?v=yaA1_92D_Lo,@vicsal730,No estaba muerta andaba de parranda...🎶,hace 4 años,1
https://www.youtube.com/watch?v=yaA1_92D_Lo,@sterlingduvandelgadorianos6680,"04:20 no le contesto por que estaba en los sótanos del infierno por una tragedia familiar.
 y allá no agarra señal",hace 4 años,3
https://www.youtube.com/watch?v=yaA1_92D_Lo,@Jhonny-Masters,buen reportaje,hace 4 años,1
https://www.youtube.com/watch?v=yaA1_92D_Lo,@perhapsperhaps7373,Mundialmente dónde hay poder hay corrupción....,hace 4 años,1
https://www.youtube.com/watch?v=yaA1_92D_Lo,@reggymorales8567,Eso es lo que necesitamos alguien que nos represente que buen reportaje Juan Diego 👍,hace 4 años,1
https://www.youtube.com/watch?v=yaA1_92D_Lo,@Reyes-pf9yk,Necesitan la reforma tributaria porq ya no hay casii plata para robar ah?,hace 4 años,2
https://www.youtube.com/watch?v=yaA1_92D_Lo,@fernandomontillo9036,No le puede  contestar esta en el cementerio mirando haber donde se mete,hace 4 años,1
https://www.youtube.com/watch?v=yaA1_92D_Lo,@elpr131,"Que  Juan Andrés la tache de la lista ya sabemos que es incumplida e irresponsable,no se puede confiar en alguien así,nos quedo mal ,no sirve",hace 4 años (editado),3
https://www.youtube.com/watch?v=yaA1_92D_Lo,@_Liquid_Snake,"Cuál Juan Diego, todo lo qie sabe es gracias Paola Herrera.",hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@javierandrescorreaoyala6046,Jajajaja,hace 4 años,1
https://www.youtube.com/watch?v=yaA1_92D_Lo,@stellalh9371,🤣🤣🤣🤣😥😥😥,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@guillermocarmona7541,Don Andrés y UD dónde a estado  se le meten a la casa y no se dió cuenta o ase UD parte de toda la corrupción perdóneme,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@stellalh9371,👏👏👏👏👏👏,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@fredybustos7702,A esta ministra se le debe dar cárcel y embargo de bienes,hace 4 años,5
https://www.youtube.com/watch?v=yaA1_92D_Lo,@oggarzona,"ayyy caracol! el canal lleva años siendo complice de estospicaros, ojalá esa nueva linea editorial dure y nos ayude a salir de esa plaga.",hace 4 años,2
https://www.youtube.com/watch?v=yaA1_92D_Lo,@ratafara,"Polombia es el único lugar del mundo, donde Compumundohipermegared le gana una licitación a ETB, claro! Y al que sea!!! El sistema funciona!!!!",hace 4 años,5
https://www.youtube.com/watch?v=yaA1_92D_Lo,@edithmahechaguarin8626,Porque es un botín para corruptos.,hace 4 años,1
https://www.youtube.com/watch?v=yaA1_92D_Lo,@veleznay,Juan Diego es un despistado tenía que hacer esa llamada de el 30 de abril 🤣🤣🤣,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@mariaeugeniatorres1148,"Leyes y mas leyes, dependencias y órganos de control y miren",hace 4 años,1
https://www.youtube.com/watch?v=yaA1_92D_Lo,@JC-wp2vj,Hahahaha la Honorable ya debe haber cambiado de numero,hace 4 años,1
https://www.youtube.com/watch?v=yaA1_92D_Lo,@elfacho2062,Los corronchos no deben ejercer cargos públicos ni contratar con el estado.,hace 4 años,3
https://www.youtube.com/watch?v=yaA1_92D_Lo,@CristianGomez-vj6sv,Que se recupere ese dinero y denunciar alos  rateros despropiarlos de todo y ala cárcel comento Luis Ramirez,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@erikgermanyanzahurtado7492,"Dónde está el zar anticorrupción?
Ni mu!",hace 4 años,1
https://www.youtube.com/watch?v=yaA1_92D_Lo,@maovb6569,Aver cuando van a dar ejemplos con las corrupción política condenas fuertes para que agarre a escarmiento,hace 4 años,1
https://www.youtube.com/watch?v=yaA1_92D_Lo,@vicentebravo6542,"La corrupcion es el cancer de nuestro pais, asi ninguna plata alcanza, y asi nos siguen aplicando reformas tributarias cada 18 meses.",hace 4 años,1
https://www.youtube.com/watch?v=yaA1_92D_Lo,@aldonmontoys5365,Que pena mi país,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@maurocaicedoproducciones3337,"Juan Diego, debe ser que el contralor estaba viendo ballenas o algo por el estilo.",hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@anarosamendezblanco1892,"VIKIIKIIIIIIIIIII VIKIIIIIIII HOLA ,,.  DI ALGO.  VIKI.   😂😂😂😂",hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@luz1216,Que tal ? Casi nada,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@yogoyogoo3228,Los políticos parecieran que ensayan sus discursos para engañar,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@Roja2563,"Saben que es lo más triste de todo los niños que no puede en estudiar diganme qué tipo de educación reciben cuando en una zona rural no tienen profesores, no tienen internet , luego llegan al bachillerato en 5 años reciben 30%de la formación que deben saber para presentar una prueba de estado que seguramente no sacarán el puntaje para ingresar a la universidad pública, entonces como se saca este país adelante si los niños no reciben una buena educación donde no hay equidad esto lo entristece a uno, acá todo se lo roban, las vías, la comida de los niños, los escenarios deportivos, los acueductos,  las tierras, y no pasa nada  ... Si nos comparamos con otros países como Haiti y Afganistán no estamos lejos de ser iguales. Insisto si no fuera por los campesinos que sería de este país, todos los.dias trabajan a perdida son los que nos sostienen..  y estado tiene una deuda histórica con ellos..Colombia le debe todo a nuestros campesinos, y son despreciados maltratados, asesinados.",hace 4 años,1
https://www.youtube.com/watch?v=yaA1_92D_Lo,@erickdiaz3913,Porque la oposicion no ha dicho ni mu?,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@LuisArturoVargasLozano,"La corrupción debería castigarse severamente, es una de las principales causas de desigualdad e ignorancia social, da coraje que sigan pasando estas injusticias en nuestro país.",hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@operacionessabogal685,"Claro,  así como se encarceló a samuel Moreno, toca encarcelar a todos los corruptos",hace 4 años (editado),0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@diegomoreno589,"No no no, pena de muerte y expropiación total por traición a la patria",hace 4 años,2
https://www.youtube.com/watch?v=yaA1_92D_Lo,@MrGuillevem,Hay una clase de esas q es bien ladrona. Sino vaya por allá y verá la pobreza de muchos y la opulencia de unos.,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@blancaliliasanchezparra6840,"La corrupción en Colombia es el verdadero agente de guerra
Ese es el vandalismo puro",hace 4 años,2
https://www.youtube.com/watch?v=yaA1_92D_Lo,@jonathanacuna1489,Que pena colombian. Pueblo tenemos que elegir . Porfsvor si al voto,hace 4 años,1
https://www.youtube.com/watch?v=yaA1_92D_Lo,@dianamaria3841,Esta delincuentes tiene que responder sino que renuncie y a la cárcel que devuelva el dinero ese dinero es de los colombianos ya esta bien con tantos delincuentes estos política es correcta,hace 4 años,1
https://www.youtube.com/watch?v=yaA1_92D_Lo,@fredyortega7168,En Colombia No se acabará la corrupción porque el estado y las instituciones son corruptas y estos trabajan en pro de favorecer la corrupción. Hemos llegado a tal descaro que nos roban de frente y no pasa nada.,hace 4 años,1
https://www.youtube.com/watch?v=yaA1_92D_Lo,@ncamrgo618,Los organismos de control deben ser sancionados penal y en lo civil juzgarlos por corrupción y complicidad en los delitos,hace 4 años,1
https://www.youtube.com/watch?v=yaA1_92D_Lo,@matildesuarez1708,"Alvira,pregúntele a duque qué pasó con su ministra.....y el fiscal.....y la procuradora....y........",hace 4 años,3
https://www.youtube.com/watch?v=yaA1_92D_Lo,@carloshumbertosanchezcardo1608,Jajaja detrás de los contratistas pero como que no los pudo alcanzar,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@walterharoldbocanegragarci832,"Te vas a quedar esperando que te conteste, en estos momentos debe estar en los sótanos del infierno.",hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@ls-ml5bc,Corrupcion para todos.,hace 4 años,1
https://www.youtube.com/watch?v=yaA1_92D_Lo,@Pablo-kb8cm,Sistema correo de voz.....,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@empiricocakes,"Termina en eso por q no hay contratos….son acuerdos a dedos agradeciendo el favor o devolviendo ele apoyo económico q se pudo recibir en campaña. Luego, la miniministra no representa nada, no da ni rabia, no tiene presentación y solo le dirían….es con ellos q se debe hacer el trabajo. Responable y cómplice igual.",hace 4 años,2
https://www.youtube.com/watch?v=yaA1_92D_Lo,@josebernardoramosrodriguez7607,"Eso sucede por las penas lapsas que les sabe a estos pícaros y fuera de eso los mandan a pagar casa por cárcel en los sitios que han comprado con lo robado , Insólito pero cierto.",hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@aldopascal,Somos un país de dirigentes miserables y que quieren arribar a estratos altos a costa del pueblo.... he dicho,hace 4 años,2
https://www.youtube.com/watch?v=yaA1_92D_Lo,@germanvejaranoherazo7413,"Esos contratos tiene que conocerse públicamente con la lupa de la veeduría ciudadana, Contraloría, procuraduría,. Fiscalía.",hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@eugenecolombia4325,"Edtos Director ejecutivo de transparencia que son instalado por el gobierno, responden INTERESES altos empresarios Carroñeros.",hace 4 años,1
https://www.youtube.com/watch?v=yaA1_92D_Lo,@siz5752,Qué verguenza de Ministra y del gobierno que la nombró! Esperamos explicaciones de los 70 mil millones y/o las correspondientes acciones y sanciones si no aparece esa plata!!!!,hace 4 años,1
https://www.youtube.com/watch?v=yaA1_92D_Lo,@mariaeugeniatorres1148,Desprecia por lo publuco,hace 4 años,1
https://www.youtube.com/watch?v=yaA1_92D_Lo,@julitos61,juan diego llamando por whatsaap en vez de gastarle unos minuticos,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@sergioosorio7651,"Como que en términos judiciales, lo que hay es sinverguenceria por parte de los estrados judiciales y el entramado gubernamental y cuando dan en el punto los mandan para una guarnición militar, una cárcel cinco estrellas, la casa por cárcel, una pena sin extinción de dominio.
Lo que hay que cambiar es el establecímiento corrupto, cínico, hipócrita, que no debe ir más, el cambio lo esperado por el pueblo en el 2.022.",hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@josebernardoramosrodriguez7607,"Tu vida es sagrada ,el erario público es sagrado.",hace 4 años,1
https://www.youtube.com/watch?v=yaA1_92D_Lo,@estebancambiazo1385,"Esos contratos están adjudicados antes de publicarlos…por quien manda aquí, el innombrable",hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@kettysbarrios742,"Presidente Duque dónde está lo que nos prometió ""el que la hace la paga"" corrupción total en este gobierno.",hace 4 años,1
https://www.youtube.com/watch?v=yaA1_92D_Lo,@elingetron,Soy optimista soy optimista 😂😂😂,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@chicogonzalez6652,"Se nota que estaba detrás de los operadores, detrás de los contratistas, para que de repente se le desaparezcan $ 70 000 000 000.",hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@MrGuillevem,"Porque hay mucho funcionario inepto y otros ladrones contratados por políticos. A la política debe llegar la gente más honrada 6 mejor preparada. Cuando se deja de hacer una escuela u hospital porque se la roban, el atraso es para todos como sociedad.",hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@dariocortes4442,Porque robar paga cuando estan en proceso no les importa nada ni nadie ellos saben que habra carcel pero eso no importa.,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@mariaeugeniatorres1148,Normas ?,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@mariaeugeniatorres1148,Gastos reservados hágame el favor,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@cristianprada2520,todos prometen hasta que sacan su tajada de esos 70000 no veremos nada y nadie pagara,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@SergioRodriguez-qj2gs,Ñeñe,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@amparosantoro7038,"Estoy que chorreo baba por la pregunta de este periodista, piense cerebrito piense, en manos de quien estamos?????????",hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@juanpabloescobaroficial,🐁🤦🏻‍♂️,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@aldonmontoys5365,Duke llegará al fondo de todo esto jajajajjajajajajaja😍,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@melvincruz2020,Leguleyos sin escrupolos genios en torcer contrataciones.,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@fernandocharry3272,No contesta porque está en el cementerio.,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@mariangelaguzman7561,Nuestra fiscaliza ayudará a esclarecer después q se prescriba el proceso,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@MegaDaniel550,"Aqui se nos burlan en publico y nada pasa con estos corruptos, sigan eligiendo estas bellezas",hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@germanamarconbedoya6795,Se acaba la corrucion cuando se aplique la ley China a la corrupcion,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@pedronavarro6901,"A la ministra le faltaron asesores como los Nules, al mañoso no se la hacen.",hace 4 años,2
https://www.youtube.com/watch?v=yaA1_92D_Lo,@JuanVillalbaM-b7v,"Pero la corrupción es tambien por parte de los privados, no solo lo público.",hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@carloshumbertosanchezcardo1608,"La corrupción sigue por nos gobiernan los corruptos 
Por eso no se acaba",hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@juanlesmes419,Y que porque protestan,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@danielacastillo3308,Jajajaja esa señora es un chiste igual que todo el gabinete Duque.,hace 4 años,1
https://www.youtube.com/watch?v=yaA1_92D_Lo,@elingetron,Que les corten las manos a estos ladrones,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@commando1971,"No tienen que esforzarse demasiado, Toda la contratación pública en Colombia aplica la fórmula “CVY” ( Como Voy Yo?) en el negocio, y esto es el reflejo del hoyo negro fiscal que se roban día a día los funcionarios públicos, llegan a administrar pensando en cómo incrementan sus arcas en paraísos fiscales, sabiendo que la Justicia los favorecerá. En Colombia se necesita Pena de muerte o Cadena Perpetua para los corruptos.",hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@jackelinemoreno3582,Jjajajajjalo despiden pronto dele olvido que usted travaja para Caracol,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@GUSTAVOSANCHEZ-tz4gy,"Debemos volver a la honorabilidad profesional, que está pasando con los profesionales de este país, especialmente los que están dirigiendo los temas más importantes del país. El costo de los organismos de control Vs el monto de los casos de corrupción, y su efectividad la verdad es lamentable. No pasa nada y se pierden los recursos de los Colombianos de la manera más descarada. Se volvieron expertos en hablar y nada de efectividad. El modelo de control cambió supuestamente, pero en la práctica no se su efectividad. Necesitamos que las entidades de control actúen, no permitan que se sigan perdiendo los recursos de los Colombianos.",hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@alexisantoniodiaz9321,Gue pesar de la mí ni My gue se robó 70 mil millones de pesos  la engañaron,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@julianpatino8133,Donde están los que dicen que Caracol y RC está de lado de los corruptos. Yo veo que el preriodista está denunciando y se le ve inconforme.,hace 4 años,1
https://www.youtube.com/watch?v=yaA1_92D_Lo,@salsanista,"Lo primero es entender qué es la corrupción, para combatirla o controlarla .. ya que es inherente a los gobiernos (de todo el mundo, de toda la vida), lo segundo es que la elección de funcionarios públicos por votación popular es un negocio (lamentablemente), donde los candidatos y sus partidos, ubican inversionistas a los cuales luego se le reembolsa su inversión y utilidad con contratos financiados con dinero público .. esta sociedad lo acepta o lo celebra o no sabe que eso es así .. o no le importa .. excelente la llamada a la ministra, jajaja",hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@pemodo1570,Pensé por un instante q' te iba a contestar Alex Char. Pero la ministra debe estar con tremendo guayabo... Estaban celebrando hasta tarde. Es q' se ganaron un billetico largo (barba) de un negocito q' les cayó,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@willvega2,"¡impunidad, impunidad, impudad!",hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@senenmendoza1200,La vacuna esta ha la mano fácil salir de estos políticos antiguos y cambiarlos ha todos,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@rafopics5467,A quien protesta contra la corrupcion le sacan los ojos.,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@Hector_Fabio,Ojalá solo fueran 70mil millones los que están embolatados.,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@joankevinlermavargas7002,Ya le va  a contestar...,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@gladysbeltran9416,🤣🤣🤣🤮🤮👹,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@elpr131,"Lo que pasa es que esa no era la ministra que   estuvo en el tablero, si no  un clon de ella, la ministra ni sabe que estuvo en el sep de noticias caracol.
Todo una conspiración y a quien se le ocurre darle esa cargo a personas de dudosa reputación.",hace 4 años (editado),0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@conradobonilla6095,"El día que ellos paguen la corrupción con su propio patrimonio que no les den casa por cárcel y sus penas las paguen en sitios de reclusión normal que además q no  se hagan pliegos sastre ese día todo mejorará por qué si no los Colombianos seguiremos pagando con reformas tributarias toda la corrupción de esta gente de bien que no les da ni pena por qué hay para los abogados, para devolver una pequeña parte y se quedan con la mayor parte de lo robado así cualquiera es ladrón",hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@carlosgarcia-yo2ek,A ESA VIEJA AHORA LA ENVIAN PARA UNA EMBAJADA MIENTRA A LOS COLOMBIANOS SE NOS OLVIDA Y NO PASO NADA...JAJAJAJAJAJA,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@linajanethruizsanchez4150,Mucha corrupcion y no pasa nada,hace 4 años,1
https://www.youtube.com/watch?v=yaA1_92D_Lo,@juancarlosmillos21,"Colombia es un país extremadamente legalista, leguleyo y formalista, Un país donde importa mostrar apariencias para afuera pero la casa vuelta nada.",hace 4 años (editado),0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@robinsoncaceresrojas1949,"Excelente caracol, por desmantelar las ratas !",hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@angelabarbosa5622,Lo mínimo que puede hacer esta señora es renunciar ..,hace 4 años,1
https://www.youtube.com/watch?v=yaA1_92D_Lo,@orlandorodriguez6136,PONEN A FAMILIARES  AMIGOS  PARA SEGUIR  ROBANDO,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@ls-ml5bc,Por corruptos igual que el subpresidente.,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@jhonlenon4777,La economia naranja a plena maquina,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@alexanderjimenez3120,"Porque la plata es pública, la que aportamos todos los colombianos que PAGAMOS IMPUESTOS, porque no se meten con la plata de los privados, y cuando es contrato mixto la que se pierde es la pública la del privado está asegurada",hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@alexisantoniodiaz9321,No le contesta 😠 por gue está en los sótanos del infierno,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@franciscohurtado929,No contesta JAAAAAAAA 😁😁😁,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@carlosmiranda5561,-Colombia es un lindo País...pero sin Paisas y sin Costeños de origen Árabe ! Proverbio ( Anónimo ),hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@Abundancia29,"Que sinvergúenzas, a ellos no se les da nada quedar mal con los colombianos",hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@mariamartinez1465,"La ministra de las TIC celebró por lo alto el día de la lucha contra la corrupción, el país se consolida como el de mayor percepción de corrupcion en el mundo. Que supone uno?",hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@lizzvelasquezsilva5968,Hasta cuando Dios hasta cuando van a seguir estos hp atropellandonos así,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@carolcastro6702,"Nunca contesto la ministra.... Cómo siempre  viéndonos al pueblo Colombiano la cara de idiota los funcionarios públicos,,,, falta de respeto hacia el pueblo colombiano....",hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@maovb6569,Ya la Dian repuso esa plática tú tranquilo,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@andresramirez9112,"Corrupcion , Corrupcion y mas hptas corruptos..estamos jodidos.",hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@m.andreurrea37,la corrupción de los char,hace 4 años (editado),0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@rodrigosuarezquinonez8583,Aquí debe. mandar a la cárcel esa ministra . Es increíble  que uno de los que robaron la 26 . Emilio tapia  siga en lo mismo. No hay derecho . S los contratistas honesto no le dan trabajo . Si es ladrón tiene las puertas abiertas.  La corrupción es todo lo malo en Colombia,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@andresnarvaez183,Burla en vivo y en directo a un pais,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@alejandrovargascarvajal1600,DELE PLATA A UN COSTEÑO POLITICO Y VERA,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@duvanquintero9204,No faltan los comentarios estúpidos y sin fundamento.,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@opinador3283,Ella tenía razón cuando dijo que el gobierno duque conecta las familias pero las familias corruptas,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@_Liquid_Snake,¿Este nefasto gobierno ha pasado un solo mes  sin escándalos de Corrupción?,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@manchon_,Ojo que la ministra es familia de los char así que deben pensar antes de hablar...,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@dassa7227,"Juan Diego aún está a tiempo, salga de caracol, no le vendas la conciencia al díablo.",hace 4 años (editado),0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@germanamarconbedoya6795,"La ministra se amarro los pantolones para hablar y se le cayeron al conteatar, y salio en verso,",hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@josebernardoramosrodriguez7607,Pena de muerte para el corrupto y devolución de lo robado .,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@guillermoparra6276,"Claro !!!
Y dice la Ministra del Mintic...
Vamos detrás de los contratistas, detrás de los operadores...Aaaa !...
Pero se me olvidaba decirle mi querido Juan Diego, que primero vamos DETRÁS de 70 mil MILLONES para la CORRUPCION del gobierno de Iván Duque.
Esa sí es una BUENA SEÑAL, que NUNCA se cae.
Jajajajajaja...!!!",hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@stellalh9371,"Y ESTE SR. Q' HACE????- DONDE VIVE????- SABRA LO Q' ES CORRUPCIÓN ?????? COMO LA MAYORIA DE FUNCIONARIOS TAMPOCO HACE NADA,😴😴😴😴😴😴 VE LO Q' PASA SE ENTERA Y COMO SI NADA Y CUANDO LOS CUESTIONAN ES SOLO BLA, BLA,BLA🤬🤬🤬🤬💩💩💩😎😎😎😎",hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@julianmolina7321,"y los URIBESTIAS POR QUE NO OPINAN, AVER DONDE ESTAN HAAAAAA YA REZANDO SEGURO.",hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@javierandrescorreaoyala6046,O es una ministra corrupta o es una ministra incompetente ¡¡¡RENUNCIE POR DIGNIDAD!!!,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@elfilosofokolombiano1,Solo carreta ..ya estoy cansado de la carretera de estar ratas ..2022 presidente nuevo si Dios quiere,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@dysech,amiga del presidente,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@sandrapatriciafernandezcer8244,Bla bla y no actuan,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@elnecio8718,Min tiras,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@floromendoza5578,Con duque el que la hace las premian,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@joserubiano4673,Mas rapido le contesta TRUMP.,hace 4 años,0
https://www.youtube.com/watch?v=yaA1_92D_Lo,@vabsoluti7570,Uribestias malnaxidaaaas,hace 4 años,0
